material_id,band_gap,density,formation_energy
mp-777674,3.6711,2.852703913840425,-2.777298508055555
mp-777655,3.484099999999999,3.007085878049365,-2.987436284752874
mp-776117,2.1403,3.590063592331327,-2.9265205718773943
mp-777595,3.4191000000000003,2.848818812499529,-2.765281643055555
mp-779343,0.1308,2.8644208910143742,-2.872662029377394
mp-777472,3.9275,2.774071398692119,-2.732960353472222
mp-777677,3.093,2.829898040511401,-2.779153381805555
mp-774235,0.08359999999999901,4.356154987587823,-2.055587825416665
mp-774467,0.743599999999999,3.947542251027425,-2.178309079583334
mp-865631,0.0,4.889175381478755,-1.497877483333332
mp-866271,0.0,4.64609185960856,-1.489747370833334
mp-861245,0.00019999999999900002,4.379914801710681,-1.867397758611111
mp-9158,0.3163,4.607173182615962,-1.450581410833332
mp-996992,0.43149999999999905,5.306694525422265,-1.081705696249999
